,NUMBER,BLOCK,PROCESS,BLOCKTYPE,SHIP TYPE,BLK_WT,BLK_LNTH,BLK_BDTH,BLK_HGHT,PCGCODE,SHIP,SHOP,INTRA,P_LT,LT
1903,2483,224,1,BLK,LNGC,339,18.2,25.8,7.6,CB1,C1E7,CAS,IN,30,7
1904,2483,234,1,BLK,LNGC,261,18.2,20.7,7.6,CB1,C1E4,CAS,IN,30,6
1905,2483,233,1,BLK,LNGC,318,19.9,20.7,7.6,CB1,C5E4,CAS,IN,29,8
1906,2483,223,1,BLK,LNGC,411,19.9,25.8,7.6,CB1,C1E7,CAS,IN,29,6
1907,2483,170,1,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,3DS,IN,57,44
1908,2483,133,1,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,OFD,IN,47,25
1909,2483,229,1,BLK,LNGC,304,15.1,25.8,7.6,CB2,C1E7,GBS,IN,52,20
1910,2483,222,1,BLK,LNGC,384,20.2,25.8,7.6,CB1,C1E7,CAS,IN,42,16
1911,2483,235,1,BLK,LNGC,297,20,15,7.6,CB1,SZE2,PAS,IN,43,19
1912,2483,225,1,BLK,LNGC,382,20,25.8,7.6,CB1,C1E7,CAS,IN,43,7
1913,2483,102,1,BLK,LNGC,84,21.3,8.2,9.2,EB1,C5M9,CAS,IN,15,9
1914,2483,232,1,BLK,LNGC,298,20.2,20.7,7.6,CB1,C1E4,GBS,IN,41,16
1915,2483,237,1,BLK,LNGC,262,18.2,20.7,7.6,CB1,SZE2,PAS,IN,42,17
1916,2483,227,1,BLK,LNGC,340,18.2,25.8,7.6,CB1,C1E7,CAS,IN,42,18
1917,2483,236,1,BLK,LNGC,241,15.1,20.7,7.6,CB1,SZE2,PAS,IN,44,18
1918,2483,226,1,BLK,LNGC,312,15.1,25.8,7.6,CB1,C1E7,CAS,IN,44,17
1919,2483,181,1,BLK,LNGC,198,10.1,18.4,6.1,AL3,C1E2,GBS,IN,68,28
1920,2483,191,1,BLK,LNGC,180,10.1,16.6,6.1,AL3,C1E2,GBS,IN,68,18
1921,2483,431,1,BLK,LNGC,184,20.6,28.9,2.5,CT1,C1E1,CAS,IN,21,5
1922,2483,238,1,BLK,LNGC,274,20,20.7,7.6,CB1,C1E4,OFD,IN,43,16
1923,2483,239,1,BLK,LNGC,233,15.1,20.7,7.6,CB2,C1E4,OFD,IN,47,23
1924,2483,228,1,BLK,LNGC,359,20,25.8,7.6,CB1,C1E7,CAS,IN,43,20
1925,2483,123,1,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,OFD,IN,48,13
1926,2483,113,1,BLK,LNGC,103,21.4,23.2,5.3,ED1,S9M9,OFD,IN,43,21
1927,2483,421,1,BLK,LNGC,165,20.5,28.9,2.5,CT1,SZH2,PAS,IN,15,7
1928,2483,122,1,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,CAS,IN,35,25
1929,2483,803,1,BLK,LNGC,127,19.3,12.4,8,FD1,C1S0,CAS,IN,45,10
1930,2483,132,1,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,OFD,IN,39,10
1931,2483,422,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,C1E2,OFD,IN,38,8
1932,2483,432,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZE2,PAS,IN,38,6
1933,2483,182,1,BLK,LNGC,70,6.6,17.7,4.3,AL1,C1E2,OFD,IN,49,16
1934,2483,423,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,C1E2,CAS,IN,36,7
1935,2483,433,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZE4,PAS,IN,36,7
1936,2483,192,1,BLK,LNGC,58,6.6,15.9,4.3,AL1,C1E2,OFD,IN,43,11
1937,2483,193,1,BLK,LNGC,47,6.6,18.2,2.7,AL1,SCS1,PAS,IN,34,9
1938,2483,844,1,BLK,LNGC,97,12.8,18.3,8,FL1,C1E2,OFD,IN,48,13
1939,2483,405,1,BRC,LNGC,259,22.4,28.9,2.8,CT1,C1E2,CAS,IN,43,12
1940,2483,824,1,BLK,LNGC,98,15.7,12.5,8,FL1,C1S1,CAS,IN,56,12
1941,2483,834,1,BLK,LNGC,89,15.2,10.8,8,FL1,C5S1,CAS,IN,57,13
1942,2483,651,1,BLK,LNGC,163,19.5,16.5,8.1,CS2,S2M2,TS3,IN,43,12
1943,2483,119,1,BLK,LNGC,17,8,1.6,5.2,FX2,S6G9,OFD,IN,32,9
1944,2483,434,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZE2,PAS,IN,38,11
1945,2483,424,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,SZH4,PAS,IN,38,10
1946,2483,183,1,BLK,LNGC,50,6.6,20,2.7,AL1,SCS1,PAS,IN,39,9
1947,2483,641,1,BLK,LNGC,165,19.5,16.5,8.1,CS2,S2M2,TS3,IN,42,16
1948,2483,623,1,BLK,LNGC,151,17.9,16.5,2.8,CS1,C1E2,CAS,IN,21,9
1949,2483,633,1,BLK,LNGC,151,17.9,16.5,2.8,CS1,C1E2,CAS,IN,21,9
1950,2483,825,1,BLK,LNGC,88,17,15.2,3.6,FL1,SZG8,PAS,IN,29,16
1951,2483,835,1,BLK,LNGC,85,17,14.9,3.6,FL1,SZG8,PAS,IN,29,13
1952,2483,854,1,BLK,LNGC,91,12.8,16.9,8,FL1,C1E2,OFD,IN,35,14
1953,2483,652,1,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,TS3,IN,27,14
1954,2483,642,1,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,TS3,IN,27,18
1955,2483,853,1,BLK,LNGC,63,12.8,12.6,7.9,CS2,SCE2,PAS,IN,28,9
1956,2483,802,1,BLK,LNGC,44,13.2,6.3,7.4,FB1,C1S3,CAS,IN,21,12
1957,2483,843,1,BLK,LNGC,63,12.8,12.6,7.9,CS2,SCE2,PAS,IN,31,13
1958,2483,622,1,BLK,LNGC,149,18.8,16.5,2.8,CS1,SCE2,PAS,IN,19,7
1959,2483,621,1,BLK,LNGC,142,18.3,16.5,2.8,CS1,E2H2,PBS,IN,19,10
1960,2483,631,1,BLK,LNGC,144,18.3,16.5,2.8,CS1,E2H2,PBS,IN,19,11
1961,2483,632,1,BLK,LNGC,149,18.8,16.5,2.8,CS1,SCE2,PAS,IN,19,10
1962,2483,626,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZE2,PAS,IN,22,11
1963,2483,636,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZE2,PAS,IN,22,14
1964,2483,635,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SZE2,PAS,IN,20,14
1965,2483,625,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SZE2,PAS,IN,20,13
1966,2483,855,1,BLK,LNGC,59,12.8,19.5,3.6,FL1,S1R1,OFD,IN,28,12
1967,2483,845,1,BLK,LNGC,57,12.8,19.8,3.6,FL1,S1R1,OFD,IN,28,13
1968,2483,627,1,BLK,LNGC,130,19.4,16.5,2.8,CS1,SZE2,PAS,IN,22,14
1969,2483,634,1,BLK,LNGC,131,19.4,16.5,2.8,CS1,SCE2,PAS,IN,20,13
1970,2483,637,1,BLK,LNGC,132,19.4,16.5,2.8,CS1,SZE2,PAS,IN,22,14
1971,2483,624,1,BLK,LNGC,130,19.4,16.5,2.8,CS1,C1E2,CAS,IN,20,12
1972,2483,629,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,IN,24,8
1973,2483,639,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,IN,24,9
1974,2483,628,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SCE2,PAS,IN,21,8
1975,2483,638,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SCE2,PAS,IN,21,9
1976,2483,805,1,BLK,LNGC,39,9.1,13.9,3.6,FD1,C1S3,OFD,IN,26,14
1977,2483,684,1,BRC,LNGC,29,18.8,7.2,3,CS2,R3G9,NPS,IN,16,12
1978,2483,694,1,BRC,LNGC,29,18.8,7.2,3,CS2,R3G9,NPS,IN,16,7
1979,2483,683,1,BRC,LNGC,19,19.5,3,3,CS2,C5S6,OFD,IN,14,6
1980,2483,693,1,BRC,LNGC,19,19.5,3,3,CS2,C5S6,OFD,IN,14,6
1981,2483,812,1,BRC,LNGC,10,4.6,8.2,2.5,FX2,C1S6,CAS,IN,13,6
1982,2483,612,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,13,7
1983,2483,312,1,BRC,LNGC,12,5.1,5.1,2,CD5,C1S6,CAS,IN,13,7
1984,2483,311,1,BRC,LNGC,9,5.1,5.1,2,CD5,C5S6,CAS,IN,13,6
1985,2483,611,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,13,7
1986,2483,313,1,BRC,LNGC,12,5.1,5.1,2,CD5,C1S6,CAS,IN,13,10
1987,2483,613,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,14,2
1988,2483,314,1,BRC,LNGC,9,5.1,5.1,2,CD5,C1S6,CAS,IN,14,11
1989,2483,614,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,13,5
1990,2484,121,1,BLK,LNGC,291,18.8,18,9.2,EB1,T1S2,TBA,IN,107,20
1991,2484,131,1,BLK,LNGC,291,18.8,18,9.2,EB1,C5S2,CAS,IN,50,16
1992,2484,291,1,BLK,LNGC,135,20.5,11.3,4.2,CS4,T1E1,TBA,IN,42,8
1993,2484,282,1,BLK,LNGC,117,19.2,12.5,4.6,CS4,C1E1,OFD,IN,46,11
1994,2484,292,1,BLK,LNGC,117,19.2,12.5,4.6,CS4,T1E1,TBA,IN,46,8
1995,2484,212,1,BLK,LNGC,199,19.2,19.6,3.2,CB2,C5H6,CAS,IN,45,6
1996,2484,101,1,BLK,LNGC,151,22,8.2,9.2,EB1,C1E2,OFD,IN,37,16
1997,2484,134,1,BLK,LNGC,222,21.4,23.5,7.2,EL1,S2M2,TS3,IN,48,10
1998,2484,124,1,BLK,LNGC,222,21.4,22.9,7.2,EL1,S2M2,3DS,IN,48,13
1999,2484,141,1,BLK,LNGC,210,21.3,14.7,9.2,EB1,E3M3,GBS,IN,46,6
2000,2484,151,1,BLK,LNGC,210,21.3,14.7,9.2,EB1,E3M3,GBS,IN,46,5
2001,2484,281,1,BLK,LNGC,135,20.5,11.3,4.2,CS4,E1M1,OFD,IN,35,15
2002,2484,251,1,BLK,LNGC,175,20.5,15.5,3.2,CB2,C1E1,CAS,IN,29,6
2003,2484,801,1,BLK,LNGC,294,20.5,21.1,7.4,FB1,S0M0,3DS,IN,69,15
2004,2484,241,1,BLK,LNGC,163,20.5,15.6,3.2,CB2,C1E2,CAS,IN,23,7
2005,2484,160,1,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,3DS,IN,50,33
2006,2484,170,1,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,3DS,IN,49,33
2007,2484,194,1,BLK,LNGC,161,16.5,21.9,5.2,AL1,C1E4,CAS,IN,35,15
2008,2484,221,1,BLK,LNGC,272,15,25.8,7.6,CB2,C1E7,GBS,IN,47,10
2009,2484,113,1,BLK,LNGC,103,21.4,23.2,5.3,ED1,C5S6,CAS,IN,34,16
2010,2484,184,1,BLK,LNGC,146,16.5,20.5,5.2,AL1,E4H4,NPS,IN,36,12
2011,2484,135,1,BLK,LNGC,237,21.4,23.3,5.2,EL1,SCP2,PAS,IN,34,18
2012,2484,125,1,BLK,LNGC,236,21.4,23.2,5.2,EL1,SCP2,PAS,IN,34,20
2013,2484,231,1,BLK,LNGC,207,15,20.7,7.6,CB2,C1E4,GBS,IN,42,6
2014,2484,234,1,BLK,LNGC,261,18.2,20.7,7.6,CB1,SZE2,PAS,IN,29,6
2015,2484,224,1,BLK,LNGC,339,18.2,25.8,7.6,CB1,C1E7,CAS,IN,29,7
2016,2484,225,1,BLK,LNGC,382,20,25.8,7.6,CB1,C1E7,CAS,IN,29,6
2017,2484,235,1,BLK,LNGC,297,20,15,7.6,CB1,SZE2,PAS,IN,29,6
2018,2484,227,1,BLK,LNGC,340,18.2,25.8,7.6,CB1,C1E7,CAS,IN,29,9
2019,2484,237,1,BLK,LNGC,262,18.2,20.7,7.6,CB1,C1E4,CAS,IN,29,9
2020,2484,123,1,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,PAS,IN,38,8
2021,2484,228,1,BLK,LNGC,359,20,25.8,7.6,CB1,C1E7,CAS,IN,32,5
2022,2484,133,1,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,PAS,IN,32,11
2023,2484,233,1,BLK,LNGC,318,19.9,20.7,7.6,CB1,C5E4,CAS,IN,32,5
2024,2484,223,1,BLK,LNGC,411,19.9,25.8,7.6,CB1,C1E7,CAS,IN,30,5
2025,2484,222,1,BLK,LNGC,384,20.2,25.8,7.6,CB1,C1E7,CAS,IN,31,9
2026,2484,236,1,BLK,LNGC,241,15.1,20.7,7.6,CB1,SZE2,PAS,IN,35,6
2027,2484,238,1,BLK,LNGC,274,20,20.7,7.6,CB1,C1E4,CAS,IN,28,5
2028,2484,226,1,BLK,LNGC,312,15.1,25.8,7.6,CB1,C1E7,CAS,IN,35,6
2029,2484,102,1,BLK,LNGC,84,21.3,8.2,9.2,EB1,C5M9,OFD,IN,16,13
2030,2484,232,1,BLK,LNGC,298,20.2,20.7,7.6,CB1,C1E4,CAS,IN,30,6
2031,2484,154,1,BLK,LNGC,168,21.9,23.5,7.2,EL1,C1S1,CAS,IN,35,10
2032,2484,144,1,BLK,LNGC,145,21.9,22.9,7.2,EL1,SCS1,PAS,IN,35,12
2033,2484,143,1,BLK,LNGC,177,21.9,21.9,5.3,EL1,C1S5,OFD,IN,26,9
2034,2484,229,1,BLK,LNGC,304,15.1,25.8,7.6,CB2,C1E7,CAS,IN,33,15
2035,2484,153,1,BLK,LNGC,183,21.9,22.5,5.3,EL1,C1S5,OFD,IN,28,14
2036,2484,122,1,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,OFD,IN,25,8
2037,2484,239,1,BLK,LNGC,233,15.1,20.7,7.6,CB2,C1E4,GBS,IN,30,6
2038,2484,431,1,BLK,LNGC,184,20.6,28.9,2.5,CT1,C1E1,CAS,IN,21,6
2039,2484,132,1,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,OFD,IN,22,3
2040,2484,421,1,BLK,LNGC,165,20.5,28.9,2.5,CT1,C1E2,CAS,IN,15,7
2041,2484,432,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZH4,PAS,IN,23,7
2042,2484,422,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,SZH2,PAS,IN,21,6
2043,2484,433,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZE2,PAS,IN,28,8
2044,2484,423,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,SZH2,PAS,IN,28,5
2045,2484,182,1,BLK,LNGC,70,6.6,17.7,4.3,AL1,C1E2,OFD,IN,40,15
2046,2484,192,1,BLK,LNGC,58,6.6,15.9,4.3,AL1,C1E2,OFD,IN,37,13
2047,2484,803,1,BLK,LNGC,127,19.3,12.4,8,FD1,C5S0,CAS,IN,41,8
2048,2484,642,1,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,OFD,IN,39,8
2049,2484,652,1,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,OFD,IN,40,10
2050,2484,824,1,BLK,LNGC,98,15.7,12.5,8,FL1,C1S1,CAS,IN,49,6
2051,2484,651,1,BLK,LNGC,163,19.5,16.5,8.1,CS2,S2M2,OFD,IN,35,10
2052,2484,834,1,BLK,LNGC,89,15.2,10.8,8,FL1,C5S1,CAS,IN,48,6
2053,2484,183,1,BLK,LNGC,50,6.6,20,2.7,AL1,SCS1,PAS,IN,28,8
2054,2484,641,1,BLK,LNGC,165,19.5,16.5,8.1,CS2,S2M2,OFD,IN,34,13
2055,2484,434,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,SZE4,PAS,IN,23,7
2056,2484,424,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,C1E2,CAS,IN,21,6
2057,2484,193,1,BLK,LNGC,47,6.6,18.2,2.7,AL1,SCS1,PAS,IN,22,7
2058,2484,802,1,BLK,LNGC,44,13.2,6.3,7.4,FB1,C1S3,CAS,IN,29,9
2059,2484,631,1,BLK,LNGC,144,18.3,16.5,2.8,CS1,C1E2,CAS,IN,18,6
2060,2484,621,1,BLK,LNGC,142,18.3,16.5,2.8,CS1,C1E2,CAS,IN,18,7
2061,2484,845,1,BLK,LNGC,57,12.8,19.8,3.6,FL1,S1R1,OFD,IN,31,8
2062,2484,632,1,BLK,LNGC,149,18.8,16.5,2.8,CS1,SCE2,PAS,IN,17,5
2063,2484,622,1,BLK,LNGC,149,18.8,16.5,2.8,CS1,SCE2,PAS,IN,17,5
2064,2484,633,1,BLK,LNGC,151,17.9,16.5,2.8,CS1,SZH2,PAS,IN,17,5
2065,2484,623,1,BLK,LNGC,151,17.9,16.5,2.8,CS1,SZH2,PAS,IN,17,5
2066,2484,855,1,BLK,LNGC,59,12.8,19.5,3.6,FL1,S1R1,OFD,IN,26,7
2067,2484,844,1,BLK,LNGC,97,12.8,18.3,8,FL1,C1E2,CAS,IN,27,7
2068,2484,626,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,IN,19,5
2069,2484,636,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,IN,19,6
2070,2484,634,1,BLK,LNGC,131,19.4,16.5,2.8,CS1,E2H2,PBS,IN,16,5
2071,2484,635,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SZE2,PAS,IN,16,5
2072,2484,624,1,BLK,LNGC,130,19.4,16.5,2.8,CS1,C1E2,CAS,IN,16,6
2073,2484,625,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SZE2,PAS,IN,17,7
2074,2484,405,1,BRC,LNGC,259,22.4,28.9,2.8,CT1,C1E2,CAS,IN,27,11
2075,2484,853,1,BLK,LNGC,63,12.8,12.6,7.9,CS2,SCE2,PAS,IN,22,9
2076,2484,629,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,IN,20,6
2077,2484,639,1,BLK,LNGC,162,16.9,16.5,2.8,CS1,SZH2,PAS,IN,20,7
2078,2484,627,1,BLK,LNGC,130,19.4,16.5,2.8,CS1,C1E2,CAS,IN,18,6
2079,2484,637,1,BLK,LNGC,132,19.4,16.5,2.8,CS1,E2H2,PBS,IN,18,6
2080,2484,835,1,BLK,LNGC,85,17,14.9,3.6,FL1,SZG8,PAS,IN,28,12
2081,2484,825,1,BLK,LNGC,88,17,15.2,3.6,FL1,SZG8,PAS,IN,26,9
2082,2484,638,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SZE2,PAS,IN,18,6
2083,2484,628,1,BLK,LNGC,132,16.9,16.5,2.8,CS1,SZE2,PAS,IN,18,6
2084,2484,843,1,BLK,LNGC,63,12.8,12.6,7.9,CS2,SCE2,PAS,IN,24,10
2085,2484,854,1,BLK,LNGC,91,12.8,16.9,8,FL1,C1E2,CAS,IN,25,6
2086,2484,805,1,BLK,LNGC,39,9.1,13.9,3.6,FD1,C1S3,OFD,IN,26,10
2087,2484,804,1,BLK,LNGC,44,10.1,8.9,8,FD1,SCS3,PAS,IN,22,7
2088,2484,810,1,BLK,LNGC,34,11.5,5.3,6.6,FB2,C1H2,CAS,IN,18,7
2089,2484,683,1,BRC,LNGC,19,19.5,3,3,CS2,C1S6,OFD,IN,28,18
2090,2484,693,1,BRC,LNGC,19,19.5,3,3,CS2,C5S6,CAS,IN,27,18
2091,2484,694,1,BRC,LNGC,29,18.8,7.2,3,CS2,R3G9,NPS,IN,21,11
2092,2484,684,1,BRC,LNGC,29,18.8,7.2,3,CS2,R1G9,NPS,IN,21,12
2093,2484,812,1,BRC,LNGC,10,4.6,8.2,2.5,FX2,C1S6,CAS,IN,21,7
2094,2484,311,1,BRC,LNGC,9,5.1,5.1,2,CD5,C5S6,CAS,IN,11,2
2095,2484,611,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,13,-3
2096,2484,312,1,BRC,LNGC,12,5.1,5.1,2,CD5,C1S6,CAS,IN,13,-4
2097,2484,612,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,13,-1
2098,2484,313,1,BRC,LNGC,12,5.1,5.1,2,CD5,C1S6,CAS,IN,13,-4
2099,2484,613,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,13,1
2100,2484,314,1,BRC,LNGC,9,5.1,5.1,2,CD5,C1S6,CAS,IN,13,0
2101,2484,614,1,BRC,LNGC,8,4.8,3.1,2.8,CS1,C5S6,CAS,IN,11,0
2102,2485,101,1,BLK,LNGC,151,22,8.2,9.2,EB1,C1E2,CAS,IN,92,14
2103,2485,212,1,BLK,LNGC,199,19.2,19.6,3.2,CB2,C1E1,CAS,IN,37,16
2104,2485,281,1,BLK,LNGC,135,20.5,11.3,4.2,CS4,C1E1,OFD,IN,37,13
2105,2485,291,1,BLK,LNGC,135,20.5,11.3,4.2,CS4,C1E1,OFD,IN,36,8
2106,2485,292,1,BLK,LNGC,117,19.2,12.5,4.6,CS4,T1E1,TBA,IN,44,16
2107,2485,282,1,BLK,LNGC,117,19.2,12.5,4.6,CS4,C1E1,OFD,IN,42,13
2108,2485,251,1,BLK,LNGC,175,20.5,15.5,3.2,CB2,C1E1,CAS,IN,35,14
2109,2485,241,1,BLK,LNGC,163,20.5,15.6,3.2,CB2,C1E2,CAS,IN,25,9
2110,2485,233,1,BLK,LNGC,318,19.9,20.7,7.6,CB1,C1E4,CAS,IN,31,7
2111,2485,223,1,BLK,LNGC,411,19.9,25.8,7.6,CB1,C1E7,CAS,IN,31,6
2112,2485,221,1,BLK,LNGC,272,15,25.8,7.6,CB2,C1E7,GBS,IN,36,10
2113,2485,234,1,BLK,LNGC,261,18.2,20.7,7.6,CB1,C1E4,CAS,IN,28,6
2114,2485,236,1,BLK,LNGC,241,15.1,20.7,7.6,CB1,C1E4,CAS,IN,29,5
2115,2485,224,1,BLK,LNGC,339,18.2,25.8,7.6,CB1,C1E7,CAS,IN,28,6
2116,2485,226,1,BLK,LNGC,312,15.1,25.8,7.6,CB1,C1E7,CAS,IN,29,6
2117,2485,231,1,BLK,LNGC,207,15,20.7,7.6,CB2,C1E4,GBS,IN,34,11
2118,2485,225,1,BLK,LNGC,382,20,25.8,7.6,CB1,C1E7,CAS,IN,28,6
2119,2485,131,1,BLK,LNGC,291,18.8,18,9.2,EB1,C1S2,CAS,IN,42,14
2120,2485,235,1,BLK,LNGC,297,20,15,7.6,CB1,C1E4,CAS,IN,28,6
2121,2485,121,1,BLK,LNGC,291,18.8,18,9.2,EB1,C5S2,CAS,IN,42,14
2122,2485,222,1,BLK,LNGC,384,20.2,25.8,7.6,CB1,C1E7,CAS,IN,28,6
2123,2485,237,1,BLK,LNGC,262,18.2,20.7,7.6,CB1,C1E4,CAS,IN,28,6
2124,2485,227,1,BLK,LNGC,340,18.2,25.8,7.6,CB1,C1E7,CAS,IN,28,6
2125,2485,232,1,BLK,LNGC,298,20.2,20.7,7.6,CB1,C1E4,GBS,IN,25,4
2126,2485,228,1,BLK,LNGC,359,20,25.8,7.6,CB1,C1E7,CAS,IN,28,6
2127,2485,141,1,BLK,LNGC,210,21.3,14.7,9.2,EB1,E3M3,GBS,IN,37,8
2128,2485,151,1,BLK,LNGC,210,21.3,14.7,9.2,EB1,E3M3,GBS,IN,37,9
2129,2485,238,1,BLK,LNGC,274,20,20.7,7.6,CB1,C1E4,CAS,IN,26,6
2130,2485,160,1,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,OFD,IN,49,25
2131,2485,155,1,BLK,LNGC,202,21.9,23.3,5.2,EL1,C1M1,OFD,IN,44,14
2132,2485,229,1,BLK,LNGC,304,15.1,25.8,7.6,CB2,C1E7,GBS,IN,28,10
2133,2485,239,1,BLK,LNGC,233,15.1,20.7,7.6,CB2,C1E4,GBS,IN,27,11
2134,2485,801,1,BLK,LNGC,294,20.5,21.1,7.4,FB1,S0M0,3DS,IN,53,18
2135,2485,170,1,BLK,LNGC,112,9.2,8,8.4,AL2,S9M9,OFD,IN,47,30
2136,2485,431,1,BLK,LNGC,184,20.6,28.9,2.5,CT1,C1E1,CAS,IN,18,6
2137,2485,134,1,BLK,LNGC,222,21.4,23.5,7.2,EL1,S2M2,3DS,IN,34,15
2138,2485,124,1,BLK,LNGC,222,21.4,22.9,7.2,EL1,C1E4,CAS,IN,33,15
2139,2485,421,1,BLK,LNGC,165,20.5,28.9,2.5,CT1,C1E2,CAS,IN,14,6
2140,2485,184,1,BLK,LNGC,146,16.5,20.5,5.2,AL1,E4H4,NPS,IN,28,8
2141,2485,125,1,BLK,LNGC,236,21.4,23.2,5.2,EL1,C1E4,GBS,IN,27,18
2142,2485,194,1,BLK,LNGC,161,16.5,21.9,5.2,AL1,C1E4,CAS,IN,28,7
2143,2485,102,1,BLK,LNGC,84,21.3,8.2,9.2,EB1,C1M9,CAS,IN,18,11
2144,2485,113,1,BLK,LNGC,103,21.4,23.2,5.3,ED1,S9M9,OFD,IN,26,12
2145,2485,143,1,BLK,LNGC,177,21.9,21.9,5.3,EL1,C1S5,OFD,IN,22,17
2146,2485,144,1,BLK,LNGC,145,21.9,22.9,7.2,EL1,E2H2,NPS,IN,28,8
2147,2485,153,1,BLK,LNGC,183,21.9,22.5,5.3,EL1,C1S5,OFD,IN,22,14
2148,2485,145,1,BLK,LNGC,170,21.9,23.2,5.2,EL1,C1M8,CAS,IN,32,12
2149,2485,135,1,BLK,LNGC,237,21.4,23.3,5.2,EL1,C1E4,GBS,IN,27,11
2150,2485,154,1,BLK,LNGC,168,21.9,23.5,7.2,EL1,E2H2,NPS,IN,28,8
2151,2485,123,1,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,PAS,IN,24,2
2152,2485,181,1,BLK,LNGC,198,10.1,18.4,6.1,AL3,C1E2,GBS,IN,42,38
2153,2485,191,1,BLK,LNGC,180,10.1,16.6,6.1,AL3,C1E2,GBS,IN,42,13
2154,2485,122,1,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,CAS,IN,20,10
2155,2485,133,1,BLK,LNGC,126,21.4,11.7,5.3,EL1,SCE2,PAS,IN,27,9
2156,2485,432,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,C1E2,CAS,IN,20,6
2157,2485,422,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,C1E2,CAS,IN,20,6
2158,2485,433,1,BLK,LNGC,284,20.6,28.9,2.8,CT1,C1E2,CAS,IN,22,7
2159,2485,423,1,BLK,LNGC,272,20.5,28.9,2.8,CT1,C1E2,CAS,IN,22,7
2160,2485,652,1,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,GBS,IN,33,6
2161,2485,642,1,BLK,LNGC,202,18.8,16.5,8.1,CS2,S2M2,GBS,IN,33,15
2162,2485,651,1,BLK,LNGC,163,19.5,16.5,8.1,CS2,S2M2,GBS,IN,37,13
2163,2485,132,1,BLK,LNGC,58,22.1,8,2.6,EL1,C1S3,CAS,IN,21,17
2164,2485,641,1,BLK,LNGC,165,19.5,16.5,8.1,CS2,S2M2,GBS,IN,36,15
2165,2485,182,1,BLK,LNGC,70,6.6,17.7,4.3,AL1,C1E2,OFD,IN,40,20
2166,2485,112,1,BLK,LNGC,55,16.1,23.2,2.6,ED1,C1S6,OFD,IN,15,10
